date,reserves_billions,required_reserves,excess_reserves
2025-01-18 14:55:26.434325,3903.291803278689,312.2633442622951,3591.0284590163938
2025-01-19 14:55:26.434325,3962.35956284153,316.9887650273224,3645.370797814208
2025-01-20 14:55:26.434325,4103.497267759563,328.27978142076506,3775.2174863387986
2025-01-21 14:55:26.434325,4163.770491803279,333.1016393442623,3830.6688524590168
2025-01-22 14:55:26.434325,3784.0437158469945,302.72349726775957,3481.320218579235
2025-01-23 14:55:26.434325,3844.3169398907103,307.5453551912568,3536.771584699454
2025-01-24 14:55:26.434325,3304.590163934426,264.36721311475407,3040.222950819672
2025-01-25 14:55:26.434325,3297.566120218579,263.8052896174863,3033.7608306010925
2025-01-26 14:55:26.434325,3356.633879781421,268.5307103825137,3088.1031693989075
2025-01-27 14:55:26.434325,3485.409836065574,278.8327868852459,3206.5770491803282
2025-01-28 14:55:26.434325,3545.6830601092897,283.65464480874317,3262.028415300547
2025-01-29 14:55:26.434325,3605.9562841530055,288.4765027322405,3317.4797814207654
2025-01-30 14:55:26.434325,3666.2295081967213,293.2983606557377,3372.9311475409836
2025-01-31 14:55:26.434325,3726.502732240437,298.120218579235,3428.382513661202
2025-02-01 14:55:26.434325,3711.04043715847,296.8832349726776,3414.1572021857924
2025-02-02 14:55:26.434325,3338.9081967213115,267.1126557377049,3071.7955409836068
2025-02-03 14:55:26.434325,3467.3224043715845,277.3857923497268,3189.936612021858
2025-02-04 14:55:26.434325,3527.5956284153003,282.20765027322403,3245.3879781420765
2025-02-05 14:55:26.434325,3587.8688524590166,287.02950819672134,3300.8393442622955
2025-02-06 14:55:26.434325,3648.1420765027324,291.8513661202186,3356.290710382514
2025-02-07 14:55:26.434325,3708.415300546448,296.67322404371583,3411.7420765027323
2025-02-08 14:55:26.434325,3693.3147540983605,295.46518032786884,3397.8495737704916
2025-02-09 14:55:26.434325,3752.382513661202,300.1906010928962,3452.191912568306
2025-02-10 14:55:26.434325,3889.2349726775956,311.13879781420763,3578.096174863388
2025-02-11 14:55:26.434325,3949.5081967213114,315.96065573770494,3633.5475409836067
2025-02-12 14:55:26.434325,4009.781420765027,320.7825136612022,3688.9989071038253
2025-02-13 14:55:26.434325,3630.054644808743,290.40437158469945,3339.6502732240438
2025-02-14 14:55:26.434325,3690.3278688524592,295.22622950819675,3395.101639344263
2025-02-15 14:55:26.434325,3675.5890710382514,294.04712568306013,3381.5419453551913
2025-02-16 14:55:26.434325,3734.656830601093,298.77254644808744,3435.884284153006
2025-02-17 14:55:26.434325,3871.1475409836066,309.69180327868855,3561.455737704918
2025-02-18 14:55:26.434325,3931.4207650273224,314.5136612021858,3616.907103825137
2025-02-19 14:55:26.434325,3991.6939890710382,319.33551912568305,3672.3584699453554
2025-02-20 14:55:26.434325,4051.967213114754,324.15737704918035,3727.809836065574
2025-02-21 14:55:26.434325,4112.24043715847,328.9792349726776,3783.2612021857926
2025-02-22 14:55:26.434325,4089.0633879781412,327.1250710382513,3761.9383169398902
2025-02-23 14:55:26.434325,3560.1311475409834,284.8104918032787,3275.320655737705
2025-02-24 14:55:26.434325,3253.0601092896177,260.2448087431694,2992.8153005464483
2025-02-25 14:55:26.434325,3313.3333333333335,265.06666666666666,3048.266666666667
2025-02-26 14:55:26.434325,3373.6065573770493,269.88852459016397,3103.7180327868855
2025-02-27 14:55:26.434325,3433.879781420765,274.7103825136612,3159.169398907104
2025-02-28 14:55:26.434325,3494.153005464481,279.53224043715846,3214.6207650273227
2025-03-01 14:55:26.434325,3483.3377049180326,278.6670163934426,3204.6706885245903
2025-03-02 14:55:26.434325,3542.4054644808743,283.39243715846993,3259.0130273224045
2025-03-03 14:55:26.434325,3674.9726775956283,293.99781420765026,3380.974863387978
2025-03-04 14:55:26.434325,3735.245901639344,298.8196721311475,3436.4262295081967
2025-03-05 14:55:26.434325,3795.5191256830603,303.6415300546448,3491.8775956284157
2025-03-06 14:55:26.434325,3855.792349726776,308.4633879781421,3547.3289617486344
2025-03-07 14:55:26.434325,3476.065573770492,278.0852459016394,3197.980327868853
2025-03-08 14:55:26.434325,3465.6120218579235,277.2489617486339,3188.36306010929
2025-03-09 14:55:26.434325,3524.679781420765,281.97438251366117,3242.7053989071037
2025-03-10 14:55:26.434325,3656.8852459016393,292.5508196721311,3364.334426229508
2025-03-11 14:55:26.434325,3717.158469945355,297.37267759562843,3419.7857923497268
2025-03-12 14:55:26.434325,3777.431693989071,302.1945355191257,3475.2371584699454
2025-03-13 14:55:26.434325,3837.7049180327867,307.0163934426229,3530.688524590164
2025-03-14 14:55:26.434325,3897.9781420765025,311.83825136612023,3586.1398907103826
2025-03-15 14:55:26.434325,3879.0863387978143,310.32690710382514,3568.7594316939894
2025-03-16 14:55:26.434325,3938.154098360656,315.0523278688525,3623.1017704918036
2025-03-17 14:55:26.434325,4078.7978142076504,326.30382513661203,3752.4939890710384
2025-03-18 14:55:26.434325,3699.071038251366,295.9256830601093,3403.145355191257
2025-03-19 14:55:26.434325,3759.344262295082,300.74754098360654,3458.5967213114754
2025-03-20 14:55:26.434325,3819.617486338798,305.56939890710385,3514.048087431694
2025-03-21 14:55:26.434325,3879.8907103825136,310.3912568306011,3569.4994535519127
2025-03-22 14:55:26.434325,3861.3606557377047,308.9088524590164,3552.4518032786887
2025-03-23 14:55:26.434325,3920.428415300546,313.6342732240437,3606.7941420765023
2025-03-24 14:55:26.434325,4060.710382513661,324.8568306010929,3735.8535519125685
2025-03-25 14:55:26.434325,3520.9836065573772,281.6786885245902,3239.304918032787
2025-03-26 14:55:26.434325,3581.256830601093,286.50054644808745,3294.7562841530057
2025-03-27 14:55:26.434325,3641.530054644809,291.3224043715847,3350.2076502732243
2025-03-28 14:55:26.434325,3701.8032786885246,296.144262295082,3405.659016393443
2025-03-29 14:55:26.434325,3255.6349726775957,260.45079781420765,2995.1841748633883
2025-03-30 14:55:26.434325,3314.702732240437,265.17621857923496,3049.526513661202
2025-03-31 14:55:26.434325,3442.622950819672,275.40983606557376,3167.2131147540986
2025-04-01 14:55:26.434325,3502.896174863388,280.23169398907106,3222.664480874317
2025-04-02 14:55:26.434325,3563.1693989071036,285.0535519125683,3278.1158469945353
2025-04-03 14:55:26.434325,3623.44262295082,289.8754098360656,3333.5672131147544
2025-04-04 14:55:26.434325,3683.7158469945357,294.69726775956286,3389.018579234973
2025-04-05 14:55:26.434325,3669.1092896174864,293.5287431693989,3375.5805464480877
2025-04-06 14:55:26.434325,3728.1770491803277,298.25416393442623,3429.9228852459014
2025-04-07 14:55:26.434325,3864.535519125683,309.16284153005466,3555.3726775956284
2025-04-08 14:55:26.434325,3924.808743169399,313.9846994535519,3610.824043715847
2025-04-09 14:55:26.434325,3545.0819672131147,283.60655737704917,3261.475409836066
2025-04-10 14:55:26.434325,3605.3551912568305,288.4284153005464,3316.926775956284
2025-04-11 14:55:26.434325,3665.6284153005463,293.2502732240437,3372.3781420765026
2025-04-12 14:55:26.434325,3651.383606557377,292.11068852459016,3359.272918032787
2025-04-13 14:55:26.434325,3710.4513661202186,296.83610928961747,3413.615256830601
2025-04-14 14:55:26.434325,3846.448087431694,307.7158469945355,3538.732240437159
2025-04-15 14:55:26.434325,3906.72131147541,312.53770491803283,3594.1836065573775
2025-04-16 14:55:26.434325,3966.9945355191257,317.3595628415301,3649.6349726775957
2025-04-17 14:55:26.434325,4027.2677595628415,322.1814207650273,3705.0863387978143
2025-04-18 14:55:26.434325,4087.5409836065573,327.0032786885246,3760.537704918033
2025-04-19 14:55:26.434325,4064.857923497268,325.18863387978143,3739.669289617487
2025-04-20 14:55:26.434325,3692.725683060109,295.4180546448087,3397.3076284153003
2025-04-21 14:55:26.434325,3828.3606557377047,306.2688524590164,3522.0918032786885
2025-04-22 14:55:26.434325,3888.6338797814205,311.09071038251363,3577.543169398907
2025-04-23 14:55:26.434325,3948.907103825137,315.91256830601094,3632.994535519126
2025-04-24 14:55:26.434325,3409.1803278688526,272.7344262295082,3136.4459016393444
2025-04-25 14:55:26.434325,3469.4535519125684,277.5562841530055,3191.897267759563
2025-04-26 14:55:26.434325,3459.1322404371585,276.7305792349727,3182.401661202186
2025-04-27 14:55:26.434325,3518.2,281.456,3236.744
2025-04-28 14:55:26.434325,3650.273224043716,292.0218579234973,3358.251366120219
2025-04-29 14:55:26.434325,3710.5464480874316,296.84371584699454,3413.7027322404374
2025-04-30 14:55:26.434325,3770.8196721311474,301.6655737704918,3469.1540983606556
2025-05-01 14:55:26.434325,3391.092896174863,271.28743169398905,3119.8054644808744
2025-05-02 14:55:26.434325,3451.3661202185795,276.10928961748635,3175.256830601093
2025-05-03 14:55:26.434325,3441.4065573770495,275.31252459016395,3166.0940327868857
2025-05-04 14:55:26.434325,3500.4743169398907,280.03794535519125,3220.4363715847
2025-05-05 14:55:26.434325,3632.185792349727,290.57486338797816,3341.610928961749
2025-05-06 14:55:26.434325,3692.4590163934427,295.3967213114754,3397.0622950819675
2025-05-07 14:55:26.434325,3752.7322404371585,300.2185792349727,3452.513661202186
2025-05-08 14:55:26.434325,3813.0054644808743,305.04043715846996,3507.9650273224042
2025-05-09 14:55:26.434325,3873.27868852459,309.8622950819672,3563.416393442623
2025-05-10 14:55:26.434325,3854.8808743169398,308.39046994535516,3546.4904043715846
2025-05-11 14:55:26.434325,3913.948633879781,313.1158907103825,3600.832743169399
2025-05-12 14:55:26.434325,3614.098360655738,289.127868852459,3324.970491803279
2025-05-13 14:55:26.434325,3674.3715846994537,293.9497267759563,3380.4218579234976
2025-05-14 14:55:26.434325,3734.6448087431695,298.77158469945357,3435.873224043716
2025-05-15 14:55:26.434325,3794.9180327868853,303.5934426229508,3491.3245901639348
2025-05-16 14:55:26.434325,3855.191256830601,308.4153005464481,3546.7759562841534
2025-05-17 14:55:26.434325,3837.1551912568307,306.97241530054646,3530.1827759562843
2025-05-18 14:55:26.434325,3896.222950819672,311.69783606557377,3584.5251147540985
2025-05-19 14:55:26.434325,4036.0109289617485,322.88087431693987,3713.1300546448088
2025-05-20 14:55:26.434325,4096.284153005465,327.7027322404372,3768.581420765028
2025-05-21 14:55:26.434325,4156.55737704918,332.5245901639344,3824.032786885246
2025-05-22 14:55:26.434325,4216.830601092896,337.3464480874317,3879.484153005465
2025-05-23 14:55:26.434325,3837.103825136612,306.968306010929,3530.1355191256835
2025-05-24 14:55:26.434325,3231.429508196721,258.5143606557377,2972.9151475409835
2025-05-25 14:55:26.434325,3290.497267759563,263.23978142076504,3027.257486338798
2025-05-26 14:55:26.434325,3417.9234972677596,273.4338797814208,3144.489617486339
2025-05-27 14:55:26.434325,3478.1967213114754,278.25573770491803,3199.9409836065574
2025-05-28 14:55:26.434325,3538.469945355191,283.0775956284153,3255.392349726776
2025-05-29 14:55:26.434325,3598.743169398907,287.8994535519126,3310.8437158469947
2025-05-30 14:55:26.434325,3659.0163934426228,292.72131147540983,3366.2950819672133
2025-05-31 14:55:26.434325,3644.9038251366123,291.592306010929,3353.3115191256834
2025-06-01 14:55:26.434325,3703.9715846994536,296.3177267759563,3407.6538579234975
2025-06-02 14:55:26.434325,3839.8360655737706,307.18688524590164,3532.649180327869
2025-06-03 14:55:26.434325,3460.1092896174864,276.8087431693989,3183.3005464480875
2025-06-04 14:55:26.434325,3520.382513661202,281.6306010928962,3238.751912568306
2025-06-05 14:55:26.434325,3580.655737704918,286.45245901639345,3294.2032786885247
2025-06-06 14:55:26.434325,3640.928961748634,291.2743169398907,3349.6546448087433
2025-06-07 14:55:26.434325,3627.1781420765024,290.1742513661202,3337.003890710382
2025-06-08 14:55:26.434325,3686.245901639344,294.89967213114755,3391.3462295081968
2025-06-09 14:55:26.434325,3821.748633879781,305.7398907103825,3516.0087431693987
2025-06-10 14:55:26.434325,3882.0218579234975,310.5617486338798,3571.460109289618
2025-06-11 14:55:26.434325,3942.2950819672133,315.38360655737705,3626.9114754098364
2025-06-12 14:55:26.434325,4002.568306010929,320.20546448087435,3682.362841530055
2025-06-13 14:55:26.434325,4062.841530054645,325.0273224043716,3737.8142076502736
2025-06-14 14:55:26.434325,3609.4524590163933,288.7561967213115,3320.696262295082
2025-06-15 14:55:26.434325,3668.520218579235,293.4816174863388,3375.0386010928964
2025-06-16 14:55:26.434325,3803.6612021857923,304.2928961748634,3499.3683060109292
2025-06-17 14:55:26.434325,3863.934426229508,309.11475409836066,3554.8196721311474
2025-06-18 14:55:26.434325,3924.207650273224,313.9366120218579,3610.271038251366
2025-06-19 14:55:26.434325,3984.4808743169397,318.75846994535516,3665.7224043715846
2025-06-20 14:55:26.434325,4044.754098360656,323.58032786885246,3721.1737704918037
2025-06-21 14:55:26.434325,4022.9267759562845,321.83414207650276,3701.0926338797817
2025-06-22 14:55:26.434325,4081.9945355191257,326.55956284153007,3755.434972677596
2025-06-23 14:55:26.434325,3625.5737704918033,290.04590163934427,3335.527868852459
2025-06-24 14:55:26.434325,3685.846994535519,294.8677595628415,3390.9792349726777
2025-06-25 14:55:26.434325,3306.120218579235,264.4896174863388,3041.630601092896
2025-06-26 14:55:26.434325,3366.3934426229507,269.3114754098361,3097.0819672131147
2025-06-27 14:55:26.434325,3426.6666666666665,274.1333333333333,3152.5333333333333
2025-06-28 14:55:26.434325,3417.2010928961745,273.376087431694,3143.8250054644805
2025-06-29 14:55:26.434325,3476.2688524590167,278.10150819672134,3198.1673442622955
2025-06-30 14:55:26.434325,3607.4863387978144,288.5989071038252,3318.8874316939896
2025-07-01 14:55:26.434325,3667.75956284153,293.42076502732243,3374.3387978142077
2025-07-02 14:55:26.434325,3728.032786885246,298.2426229508197,3429.7901639344263
2025-07-03 14:55:26.434325,3788.3060109289618,303.0644808743169,3485.241530054645
2025-07-04 14:55:26.434325,3848.5792349726776,307.88633879781423,3540.6928961748636
2025-07-05 14:55:26.434325,3830.6754098360652,306.45403278688525,3524.2213770491803
2025-07-06 14:55:26.434325,3458.543169398907,276.6834535519126,3181.8597158469947
2025-07-07 14:55:26.434325,3589.398907103825,287.151912568306,3302.246994535519
2025-07-08 14:55:26.434325,3649.6721311475408,291.9737704918033,3357.698360655738
2025-07-09 14:55:26.434325,3709.945355191257,296.79562841530054,3413.1497267759564
2025-07-10 14:55:26.434325,3770.218579234973,301.61748633879785,3468.601092896175
2025-07-11 14:55:26.434325,3830.4918032786886,306.4393442622951,3524.0524590163936
2025-07-12 14:55:26.434325,3812.949726775956,305.0359781420765,3507.91374863388
2025-07-13 14:55:26.434325,3872.017486338798,309.76139890710385,3562.256087431694
2025-07-14 14:55:26.434325,4011.311475409836,320.9049180327869,3690.4065573770495
2025-07-15 14:55:26.434325,4071.584699453552,325.72677595628414,3745.8579234972676
2025-07-16 14:55:26.434325,4131.857923497268,330.5486338797814,3801.3092896174862
2025-07-17 14:55:26.434325,3752.1311475409834,300.1704918032787,3451.960655737705
2025-07-18 14:55:26.434325,3812.4043715846997,304.99234972677596,3507.4120218579237
2025-07-19 14:55:26.434325,3795.224043715847,303.6179234972678,3491.6061202185792
2025-07-20 14:55:26.434325,3854.291803278689,308.3433442622951,3545.948459016394
2025-07-21 14:55:26.434325,3993.224043715847,319.45792349726776,3673.7661202185795
2025-07-22 14:55:26.434325,4053.497267759563,324.27978142076506,3729.217486338798
2025-07-23 14:55:26.434325,3513.7704918032787,281.1016393442623,3232.6688524590163
2025-07-24 14:55:26.434325,3574.0437158469945,285.92349726775956,3288.120218579235
2025-07-25 14:55:26.434325,3634.3169398907103,290.7453551912568,3343.5715846994535
2025-07-26 14:55:26.434325,3620.6983606557374,289.655868852459,3331.0424918032786
2025-07-27 14:55:26.434325,3679.766120218579,294.38128961748635,3385.3848306010927
2025-07-28 14:55:26.434325,3375.136612021858,270.0109289617487,3105.1256830601096
2025-07-29 14:55:26.434325,3435.409836065574,274.8327868852459,3160.5770491803282
2025-07-30 14:55:26.434325,3495.6830601092897,279.65464480874317,3216.028415300547
2025-07-31 14:55:26.434325,3555.9562841530055,284.4765027322405,3271.4797814207654
2025-08-01 14:55:26.434325,3616.2295081967213,289.2983606557377,3326.9311475409836
2025-08-02 14:55:26.434325,3602.9726775956283,288.2378142076503,3314.7348633879783
2025-08-03 14:55:26.434325,3662.04043715847,292.9632349726776,3369.0772021857924
2025-08-04 14:55:26.434325,3797.0491803278687,303.7639344262295,3493.2852459016394
2025-08-05 14:55:26.434325,3857.3224043715845,308.5857923497268,3548.736612021858
2025-08-06 14:55:26.434325,3917.5956284153003,313.407650273224,3604.1879781420766
2025-08-07 14:55:26.434325,3977.8688524590166,318.2295081967213,3659.6393442622953
2025-08-08 14:55:26.434325,3598.1420765027324,287.8513661202186,3310.290710382514
2025-08-09 14:55:26.434325,3585.246994535519,286.81975956284157,3298.427234972678
2025-08-10 14:55:26.434325,3644.3147540983605,291.5451803278688,3352.7695737704917
2025-08-11 14:55:26.434325,3778.96174863388,302.3169398907104,3476.6448087431695
2025-08-12 14:55:26.434325,3839.2349726775956,307.13879781420763,3532.096174863388
2025-08-13 14:55:26.434325,3899.5081967213114,311.96065573770494,3587.5475409836067
2025-08-14 14:55:26.434325,3959.781420765027,316.7825136612022,3642.9989071038253
2025-08-15 14:55:26.434325,4020.054644808743,321.60437158469944,3698.4502732240435
2025-08-16 14:55:26.434325,3998.72131147541,319.8977049180328,3678.8236065573774
2025-08-17 14:55:26.434325,4057.7890710382517,324.62312568306015,3733.1659453551915
2025-08-18 14:55:26.434325,4200.874316939891,336.0699453551913,3864.8043715847
2025-08-19 14:55:26.434325,3821.1475409836066,305.69180327868855,3515.455737704918
2025-08-20 14:55:26.434325,3881.4207650273224,310.5136612021858,3570.907103825137
2025-08-21 14:55:26.434325,3941.6939890710382,315.33551912568305,3626.3584699453554
2025-08-22 14:55:26.434325,3401.967213114754,272.15737704918035,3129.809836065574
2025-08-23 14:55:26.434325,3392.9956284153004,271.43965027322406,3121.5559781420766
2025-08-24 14:55:26.434325,3452.0633879781417,276.16507103825137,3175.8983169398907
2025-08-25 14:55:26.434325,3582.7868852459014,286.6229508196721,3296.1639344262294
2025-08-26 14:55:26.434325,3643.0601092896177,291.4448087431694,3351.6153005464485
2025-08-27 14:55:26.434325,3703.3333333333335,296.2666666666667,3407.066666666667
2025-08-28 14:55:26.434325,3763.6065573770493,301.08852459016396,3462.5180327868857
2025-08-29 14:55:26.434325,3823.879781420765,305.9103825136612,3517.969398907104
2025-08-30 14:55:26.434325,3375.2699453551913,270.0215956284153,3105.2483497267763
2025-08-31 14:55:26.434325,3434.3377049180326,274.7470163934426,3159.59068852459
2025-09-01 14:55:26.434325,3564.6994535519125,285.175956284153,3279.5234972677595
2025-09-02 14:55:26.434325,3624.9726775956283,289.99781420765026,3334.974863387978
2025-09-03 14:55:26.434325,3685.245901639344,294.8196721311475,3390.4262295081967
2025-09-04 14:55:26.434325,3745.5191256830603,299.6415300546448,3445.8775956284157
2025-09-05 14:55:26.434325,3805.792349726776,304.4633879781421,3501.3289617486344
2025-09-06 14:55:26.434325,3788.744262295082,303.0995409836066,3485.6447213114757
2025-09-07 14:55:26.434325,3847.8120218579234,307.8249617486339,3539.98706010929
2025-09-08 14:55:26.434325,3986.6120218579235,318.92896174863387,3667.6830601092897
2025-09-09 14:55:26.434325,4046.8852459016393,323.7508196721312,3723.1344262295083
2025-09-10 14:55:26.434325,3667.158469945355,293.37267759562843,3373.7857923497268
2025-09-11 14:55:26.434325,3727.431693989071,298.1945355191257,3429.2371584699454
2025-09-12 14:55:26.434325,3787.7049180327867,303.0163934426229,3484.688524590164
2025-09-13 14:55:26.434325,3771.0185792349725,301.6814863387978,3469.337092896175
2025-09-14 14:55:26.434325,3830.0863387978143,306.4069071038252,3523.6794316939895
2025-09-15 14:55:26.434325,3968.5245901639346,317.4819672131148,3651.04262295082
2025-09-16 14:55:26.434325,4028.7978142076504,322.30382513661203,3706.4939890710384
2025-09-17 14:55:26.434325,4089.071038251366,327.1256830601093,3761.945355191257
2025-09-18 14:55:26.434325,4149.344262295082,331.9475409836066,3817.396721311476
2025-09-19 14:55:26.434325,4209.617486338798,336.76939890710383,3872.8480874316942
2025-09-20 14:55:26.434325,4184.492896174863,334.75943169398903,3849.733464480874
2025-09-21 14:55:26.434325,3224.3606557377047,257.9488524590164,2966.4118032786887
2025-09-22 14:55:26.434325,3350.437158469945,268.03497267759565,3082.40218579235
2025-09-23 14:55:26.434325,3410.710382513661,272.8568306010929,3137.853551912568
2025-09-24 14:55:26.434325,3470.9836065573772,277.6786885245902,3193.304918032787
2025-09-25 14:55:26.434325,3531.256830601093,282.50054644808745,3248.7562841530057
2025-09-26 14:55:26.434325,3591.530054644809,287.3224043715847,3304.2076502732243
2025-09-27 14:55:26.434325,3578.767213114754,286.30137704918036,3292.465836065574
2025-09-28 14:55:26.434325,3637.8349726775955,291.02679781420767,3346.808174863388
2025-09-29 14:55:26.434325,3772.3497267759562,301.7879781420765,3470.5617486338797
2025-09-30 14:55:26.434325,3832.622950819672,306.60983606557375,3526.0131147540983
